1.710416130000000000e+18
1.710416135000000000e+18
1.710416140000000000e+18
1.710416145000000000e+18
1.710416150000000000e+18
1.710416155000000000e+18
1.710416160000000000e+18
1.710416165000000000e+18
1.710416170000000000e+18
1.710416175000000000e+18
1.710416180000000000e+18
1.710416185000000000e+18
1.710416190000000000e+18
1.710416195000000000e+18
1.710416200000000000e+18
1.710416205000000000e+18
1.710416210000000000e+18
1.710416215000000000e+18
1.710416220000000000e+18
1.710416225000000000e+18
1.710416230000000000e+18
1.710416235000000000e+18
1.710416240000000000e+18
1.710416245000000000e+18
1.710416250000000000e+18
1.710416255000000000e+18
1.710416260000000000e+18
1.710416265000000000e+18
1.710416270000000000e+18
1.710416275000000000e+18
1.710416280000000000e+18
1.710416285000000000e+18
1.710416290000000000e+18
1.710416295000000000e+18
1.710416300000000000e+18
1.710416305000000000e+18
1.710416310000000000e+18
1.710416315000000000e+18
1.710416320000000000e+18
1.710416325000000000e+18
1.710416330000000000e+18
1.710416335000000000e+18
1.710416340000000000e+18
1.710416345000000000e+18
1.710416350000000000e+18
1.710416355000000000e+18
1.710416360000000000e+18
1.710416365000000000e+18
1.710416370000000000e+18
1.710416375000000000e+18
1.710416380000000000e+18
1.710416385000000000e+18
1.710416390000000000e+18
1.710416395000000000e+18
1.710416400000000000e+18
1.710416405000000000e+18
1.710416410000000000e+18
1.710416415000000000e+18
1.710416420000000000e+18
1.710416425000000000e+18
1.710416430000000000e+18
1.710416435000000000e+18
1.710416440000000000e+18
1.710416445000000000e+18
1.710416450000000000e+18
1.710416455000000000e+18
1.710416460000000000e+18
1.710416465000000000e+18
1.710416470000000000e+18
1.710416475000000000e+18
1.710416480000000000e+18
1.710416485000000000e+18
1.710416490000000000e+18
1.710416495000000000e+18
1.710416500000000000e+18
1.710416505000000000e+18
1.710416510000000000e+18
1.710416515000000000e+18
1.710416520000000000e+18
1.710416525000000000e+18
1.710416530000000000e+18
1.710416535000000000e+18
1.710416540000000000e+18
